100 0.000000 0 0.000000
100 0.000000 0 0.000000
100 0.000000 0 0.000000
100 0.000000 0 0.000000
100 0.000000 0 0.000000
100 0.000000 0 0.000000
100 0.000000 0 0.000000
100 0.000000 0 0.000000
100 0.000000 0 0.000000
100 0.000000 0 0.000000
100 0.000000 0 0.000000
100 0.000000 0 0.000000
100 0.000000 0 0.000000
100 0.000000 0 0.000000
100 0.000000 0 0.000000
100 0.000000 0 0.000000
100 0.000000 0 0.000000
100 0.000000 0 0.000000
100 0.000000 0 0.000000
100 0.000000 0 0.000000
100 0.400000 0 0.000000
100 0.400000 0 0.000000
100 0.400000 0 0.000000
100 0.400000 0 0.000000
100 0.400000 0 0.000000
100 0.400000 0 0.000000
100 0.400000 0 0.000000
100 0.400000 0 0.000000
100 0.400000 0 0.000000
100 0.400000 0 0.000000
100 0.400000 0 0.000000
100 0.400000 0 0.000000
100 0.400000 0 0.000000
100 0.400000 0 0.000000
100 0.400000 0 0.000000
100 0.400000 0 0.000000
100 0.400000 0 0.000000
100 0.400000 0 0.000000
100 0.400000 0 0.000000
100 0.400000 0 0.000000
100 0.500000 0 0.000000
100 0.500000 0 0.000000
100 0.500000 0 0.000000
100 0.500000 0 0.000000
100 0.500000 0 0.000000
100 0.500000 0 0.000000
100 0.500000 0 0.000000
100 0.500000 0 0.000000
100 0.500000 0 0.000000
100 0.500000 0 0.000000
100 0.500000 0 0.000000
100 0.500000 0 0.000000
100 0.500000 0 0.000000
100 0.500000 0 0.000000
100 0.500000 0 0.000000
100 0.500000 0 0.000000
100 0.500000 0 0.000000
100 0.500000 0 0.000000
100 0.500000 0 0.000000
100 0.500000 0 0.000000
100 0.550000 0 0.000000
100 0.550000 0 0.000000
100 0.550000 0 0.000000
100 0.550000 0 0.000000
100 0.550000 0 0.000000
100 0.550000 0 0.000000
100 0.550000 0 0.000000
100 0.550000 0 0.000000
100 0.550000 0 0.000000
100 0.550000 0 0.000000
100 0.550000 0 0.000000
100 0.550000 0 0.000000
100 0.550000 0 0.000000
100 0.550000 0 0.000000
100 0.550000 0 0.000000
100 0.550000 0 0.000000
100 0.550000 0 0.000000
100 0.550000 0 0.000000
100 0.550000 0 0.000000
100 0.550000 0 0.000000
100 0.580000 0 0.000000
100 0.580000 0 0.000000
100 0.580000 0 0.000000
100 0.580000 0 0.000000
100 0.580000 0 0.000000
100 0.580000 0 0.000000
100 0.580000 0 0.000000
100 0.580000 0 0.000000
100 0.580000 0 0.000000
100 0.580000 0 0.000000
100 0.580000 0 0.000000
100 0.580000 0 0.000000
100 0.580000 0 0.000000
100 0.580000 0 0.000000
100 0.580000 0 0.000000
100 0.580000 0 0.000000
100 0.580000 0 0.000000
100 0.580000 0 0.000000
100 0.580000 0 0.000000
100 0.580000 0 0.000000
100 0.585000 0 0.000000
100 0.585000 1 0.432700
100 0.585000 1 0.276800
100 0.585000 0 0.000000
100 0.585000 1 0.270100
100 0.585000 0 0.000000
100 0.585000 0 0.000000
100 0.585000 0 0.000000
100 0.585000 0 0.000000
100 0.585000 0 0.000000
100 0.585000 0 0.000000
100 0.585000 1 0.267100
100 0.585000 0 0.000000
100 0.585000 0 0.000000
100 0.585000 0 0.000000
100 0.585000 0 0.000000
100 0.585000 0 0.000000
100 0.585000 0 0.000000
100 0.585000 1 0.247600
100 0.585000 0 0.000000
100 0.590000 0 0.000000
100 0.590000 1 0.454100
100 0.590000 1 0.281900
100 0.590000 0 0.000000
100 0.590000 1 0.281800
100 0.590000 0 0.000000
100 0.590000 0 0.000000
100 0.590000 0 0.000000
100 0.590000 0 0.000000
100 0.590000 0 0.000000
100 0.590000 0 0.000000
100 0.590000 1 0.309900
100 0.590000 0 0.000000
100 0.590000 0 0.000000
100 0.590000 0 0.000000
100 0.590000 0 0.000000
100 0.590000 0 0.000000
100 0.590000 0 0.000000
100 0.590000 1 0.257000
100 0.590000 0 0.000000
100 0.595000 0 0.000000
100 0.595000 1 0.462700
100 0.595000 1 0.315700
100 0.595000 0 0.000000
100 0.595000 1 0.451100
100 0.595000 0 0.000000
100 0.595000 1 0.379800
100 0.595000 0 0.000000
100 0.595000 0 0.000000
100 0.595000 0 0.000000
100 0.595000 0 0.000000
100 0.595000 1 0.349800
100 0.595000 0 0.000000
100 0.595000 1 0.409600
100 0.595000 0 0.000000
100 0.595000 0 0.000000
100 0.595000 0 0.000000
100 0.595000 0 0.000000
100 0.595000 1 0.326900
100 0.595000 1 0.407400
100 0.600000 1 0.420000
100 0.600000 1 0.477900
100 0.600000 1 0.354700
100 0.600000 0 0.000000
100 0.600000 1 0.475100
100 0.600000 0 0.000000
100 0.600000 1 0.391200
100 0.600000 0 0.000000
100 0.600000 1 0.410900
100 0.600000 0 0.000000
100 0.600000 0 0.000000
100 0.600000 1 0.414700
100 0.600000 0 0.000000
100 0.600000 1 0.445400
100 0.600000 0 0.000000
100 0.600000 0 0.000000
100 0.600000 0 0.000000
100 0.600000 0 0.000000
100 0.600000 1 0.473200
100 0.600000 1 0.418200
100 0.700000 1 0.683300
100 0.700000 1 0.678100
100 0.700000 1 0.685000
100 0.700000 1 0.680800
100 0.700000 1 0.679500
100 0.700000 1 0.677300
100 0.700000 1 0.686600
100 0.700000 1 0.681900
100 0.700000 1 0.685300
100 0.700000 1 0.684700
100 0.700000 1 0.681800
100 0.700000 1 0.683100
100 0.700000 1 0.674800
100 0.700000 1 0.687600
100 0.700000 1 0.686700
100 0.700000 1 0.684100
100 0.700000 1 0.687800
100 0.700000 1 0.676000
100 0.700000 1 0.685000
100 0.700000 1 0.680200
100 0.800000 1 0.798500
100 0.800000 1 0.797800
100 0.800000 1 0.798000
100 0.800000 1 0.797900
100 0.800000 1 0.798100
100 0.800000 1 0.797900
100 0.800000 1 0.798900
100 0.800000 1 0.797600
100 0.800000 1 0.797300
100 0.800000 1 0.799100
100 0.800000 1 0.797300
100 0.800000 1 0.798400
100 0.800000 1 0.798000
100 0.800000 1 0.798600
100 0.800000 1 0.798300
100 0.800000 1 0.798400
100 0.800000 1 0.798800
100 0.800000 1 0.798300
100 0.800000 1 0.798700
100 0.800000 1 0.798300
100 1.000000 1 1.000000
100 1.000000 1 1.000000
100 1.000000 1 1.000000
100 1.000000 1 1.000000
100 1.000000 1 1.000000
100 1.000000 1 1.000000
100 1.000000 1 1.000000
100 1.000000 1 1.000000
100 1.000000 1 1.000000
100 1.000000 1 1.000000
100 1.000000 1 1.000000
100 1.000000 1 1.000000
100 1.000000 1 1.000000
100 1.000000 1 1.000000
100 1.000000 1 1.000000
