1 100 0.580000 0 0.000000
2 100 0.580000 0 0.000000
3 100 0.580000 0 0.000000
4 100 0.580000 0 0.000000
5 100 0.580000 0 0.000000
1 100 0.580500 0 0.000000
2 100 0.580500 0 0.000000
3 100 0.580500 0 0.000000
4 100 0.580500 0 0.000000
5 100 0.580500 0 0.000000
1 100 0.581000 0 0.000000
2 100 0.581000 0 0.000000
3 100 0.581000 0 0.000000
4 100 0.581000 0 0.000000
5 100 0.581000 0 0.000000
1 100 0.581500 0 0.000000
2 100 0.581500 0 0.000000
3 100 0.581500 0 0.000000
4 100 0.581500 0 0.000000
5 100 0.581500 1 0.266600
1 100 0.582000 0 0.000000
2 100 0.582000 0 0.000000
3 100 0.582000 0 0.000000
4 100 0.582000 0 0.000000
5 100 0.582000 1 0.268000
1 100 0.582500 0 0.000000
2 100 0.582500 1 0.368000
3 100 0.582500 0 0.000000
4 100 0.582500 0 0.000000
5 100 0.582500 1 0.268300
1 100 0.583000 0 0.000000
2 100 0.583000 1 0.368300
3 100 0.583000 0 0.000000
4 100 0.583000 0 0.000000
5 100 0.583000 1 0.268600
1 100 0.583500 0 0.000000
2 100 0.583500 1 0.368500
3 100 0.583500 0 0.000000
4 100 0.583500 0 0.000000
5 100 0.583500 1 0.268800
1 100 0.584000 0 0.000000
2 100 0.584000 1 0.431200
3 100 0.584000 1 0.271000
4 100 0.584000 0 0.000000
5 100 0.584000 1 0.269000
1 100 0.584500 0 0.000000
2 100 0.584500 1 0.431600
3 100 0.584500 1 0.271100
4 100 0.584500 0 0.000000
5 100 0.584500 1 0.269700
1 100 0.585000 0 0.000000
2 100 0.585000 1 0.432700
3 100 0.585000 1 0.276800
4 100 0.585000 0 0.000000
5 100 0.585000 1 0.270100
1 100 0.585500 0 0.000000
2 100 0.585500 1 0.433400
3 100 0.585500 1 0.277600
4 100 0.585500 0 0.000000
5 100 0.585500 1 0.270300
1 100 0.586000 0 0.000000
2 100 0.586000 1 0.434600
3 100 0.586000 1 0.278700
4 100 0.586000 0 0.000000
5 100 0.586000 1 0.270400
1 100 0.586500 0 0.000000
2 100 0.586500 1 0.435200
3 100 0.586500 1 0.279000
4 100 0.586500 0 0.000000
5 100 0.586500 1 0.270600
1 100 0.587000 0 0.000000
2 100 0.587000 1 0.435600
3 100 0.587000 1 0.279400
4 100 0.587000 0 0.000000
5 100 0.587000 1 0.279200
1 100 0.587500 0 0.000000
2 100 0.587500 1 0.440700
3 100 0.587500 1 0.280300
4 100 0.587500 0 0.000000
5 100 0.587500 1 0.279400
1 100 0.588000 0 0.000000
2 100 0.588000 1 0.441100
3 100 0.588000 1 0.280300
4 100 0.588000 0 0.000000
5 100 0.588000 1 0.279500
1 100 0.588500 0 0.000000
2 100 0.588500 1 0.446000
3 100 0.588500 1 0.280500
4 100 0.588500 0 0.000000
5 100 0.588500 1 0.279800
1 100 0.589000 0 0.000000
2 100 0.589000 1 0.448100
3 100 0.589000 1 0.281200
4 100 0.589000 0 0.000000
5 100 0.589000 1 0.280700
1 100 0.589500 0 0.000000
2 100 0.589500 1 0.448400
3 100 0.589500 1 0.281400
4 100 0.589500 0 0.000000
5 100 0.589500 1 0.281000
1 100 0.590000 0 0.000000
2 100 0.590000 1 0.454100
3 100 0.590000 1 0.281900
4 100 0.590000 0 0.000000
5 100 0.590000 1 0.281800
1 100 0.590500 0 0.000000
2 100 0.590500 1 0.454400
3 100 0.590500 1 0.282100
4 100 0.590500 0 0.000000
5 100 0.590500 1 0.434500
1 100 0.591000 0 0.000000
2 100 0.591000 1 0.454900
3 100 0.591000 1 0.283500
4 100 0.591000 0 0.000000
5 100 0.591000 1 0.436800
1 100 0.591500 0 0.000000
2 100 0.591500 1 0.455400
3 100 0.591500 1 0.283600
4 100 0.591500 0 0.000000
5 100 0.591500 1 0.437500
1 100 0.592000 0 0.000000
2 100 0.592000 1 0.456800
3 100 0.592000 1 0.283900
4 100 0.592000 0 0.000000
5 100 0.592000 1 0.438000
1 100 0.592500 0 0.000000
2 100 0.592500 1 0.457200
3 100 0.592500 1 0.310400
4 100 0.592500 0 0.000000
5 100 0.592500 1 0.438700
1 100 0.593000 0 0.000000
2 100 0.593000 1 0.458000
3 100 0.593000 1 0.314400
4 100 0.593000 0 0.000000
5 100 0.593000 1 0.447100
1 100 0.593500 0 0.000000
2 100 0.593500 1 0.458400
3 100 0.593500 1 0.314600
4 100 0.593500 0 0.000000
5 100 0.593500 1 0.447300
1 100 0.594000 0 0.000000
2 100 0.594000 1 0.460000
3 100 0.594000 1 0.314800
4 100 0.594000 0 0.000000
5 100 0.594000 1 0.449900
1 100 0.594500 0 0.000000
2 100 0.594500 1 0.462300
3 100 0.594500 1 0.315300
4 100 0.594500 0 0.000000
5 100 0.594500 1 0.450200
1 100 0.595000 0 0.000000
2 100 0.595000 1 0.462700
3 100 0.595000 1 0.315700
4 100 0.595000 0 0.000000
5 100 0.595000 1 0.451100
1 300 0.580000 0 0.000000
2 300 0.580000 0 0.000000
3 300 0.580000 0 0.000000
